,summary,Mitigation,Impacts,Hazard,word
wurde,29.20480370188915,-0.004117168151647077,0.07502319832891904,-0.024238909752528376,wurde
flug+hafen werd+e,9.517259506558979,-0.0859174531389869,0.47546123688037056,-0.1626323808336285,flug+hafen werd+e
geschlossen,30.985417790115648,-0.015837328627592483,0.07776172963356748,-0.016554096397923018,geschlossen
werd+e ge+schließ+en,5.609513085128981,-0.09458714713977107,0.5162303475807398,-0.18324572204409664,werd+e ge+schließ+en
Behörden,35.683356055020326,0.007733813520832424,-0.16659061909874012,0.04632111042820957,Behörden
ge+schließ+en behörde+n,4.720300676936196,-0.005633305405922486,0.2442616568558987,-0.09613559200035658,ge+schließ+en behörde+n
warnen,15.428189863499219,0.002244148174944761,-0.05993078903403547,0.01831664986358952,warnen
behörde+n warn+en,10.65564952334484,-0.005065054377198191,-0.007530999548218169,0.006301904186568454,behörde+n warn+en
weiteren,13.115966570492596,0.025460661441340127,-0.008202466212768907,-0.01631172964527843,weiteren
warn+en weit+er+en,6.066814101248206,0.021892189078144036,0.1139794001527668,-0.05987416759372697,warn+en weit+er+en
Gefahren,7.364898120769947,0.03085900887383816,0.06876226720917232,-0.048924756043715274,Gefahren
weit+er+en gefahr+en,5.6208749302076875,0.022811954078126282,0.12019722372141707,-0.06318539919461752,weit+er+en gefahr+en
Kopiere,20.759452553874027,-0.02118220455467487,-0.136241606980609,0.057844586438813066,Kopiere
aktuellen,20.669702832374877,-0.01677731381916907,-0.13278523211667229,0.05384250610276463,aktuellen
kopier+e aktuell+en,20.669702832374877,-0.01677731381916907,-0.13278523211667229,0.05384250610276463,kopier+e aktuell+en
Link,21.3153655015421,-0.014284246119670465,-0.13456902275350763,0.05263934216062184,Link
aktuell+en link,21.3153655015421,-0.014284246119670465,-0.13456902275350763,0.05263934216062184,aktuell+en link
Zur,21.95602601764054,-0.012193063462259188,-0.13666845319808454,0.05179804503944991,Zur
link zu,21.95602601764054,-0.012193063462259188,-0.13666845319808454,0.05179804503944991,link zu
Merkliste,22.498246511398786,-0.010923723908502709,-0.1385164633740893,0.05144926966287698,Merkliste
zu merk+liste,22.498246511398786,-0.010923723908502709,-0.1385164633740893,0.05144926966287698,zu merk+liste
hinzufügen,27.772444907727625,-0.022372044191303127,-0.10046896011061997,0.04822252316866105,hinzufügen
merk+liste hinzu+füg+en,10.76991775320415,0.016512362241538344,-0.03474926981917519,-0.0004470652456189246,merk+liste hinzu+füg+en
hinzu+füg+en der,8.146592140227273,0.003538622169617094,0.004616338649088379,-0.004223932957028121,hinzu+füg+en der
Behörd…,2.59696203857539,-0.07492312412900871,0.4853472022603055,-0.17806053836516508,Behörd…
ge+schließ+en behörd…,2.59696203857539,-0.07492312412900871,0.4853472022603055,-0.17806053836516508,ge+schließ+en behörd…
+1797,2.5580626396756605,-0.06292974639130185,0.45225378749963063,-0.16611035359926962,+1797
behörd… +1797,2.5580626396756605,-0.06292974639130185,0.45225378749963063,-0.16611035359926962,behörd… +1797
+1797 char+s,2.536970634956403,-0.05666867572711438,0.43437760152191673,-0.1598773020312381,+1797 char+s
+2329,2.6784642908373746,0.014610573440623695,0.13797098070812602,-0.06408357861053111,+2329
gip… +2329,2.6784642908373746,0.014610573440623695,0.13797098070812602,-0.06408357861053111,gip… +2329
+2329 char+s,2.663371742576848,0.01493040994483594,0.13933936242588774,-0.06491931013430989,+2329 char+s
laki-laki erneut,6.552291993645287,-0.008490869183610987,-0.0228245227321455,0.013947837963444206,laki-laki erneut
nan,19.088700772034937,-0.005102165376212964,-0.05088883751608278,0.020714584163162096,nan
aus+ge+brech+en nan,3.719900260288787,-0.008147385988236987,0.05994166896384816,-0.015528371958323368,aus+ge+brech+en nan
nan auf,3.7334704446751994,0.004066539525614379,0.06952651515869976,-0.028331238880155995,nan auf
auf indonesisch+en,7.540259724230995,0.03832980533141654,0.0009533491935354001,-0.02956418678750839,auf indonesisch+en
flore+s vulkan,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,flore+s vulkan
zweimal,7.6402610374563364,0.023011162380848393,-0.038839196162516486,-0.003975732838789294,zweimal
laki-laki zweimal,6.517984213841227,-0.0032411165306976747,-0.01757477007923213,0.008382014602440167,laki-laki zweimal
zweimal aus+ge+brech+en,6.69399302321234,-0.10419501777962427,-0.10887555948186904,0.10314700432461622,zweimal aus+ge+brech+en
Nach,74.67533790037852,-0.008922795954135322,-0.14212549524973,0.05109368805535053,Nach
Ausbruch,118.7639691027287,-0.011707386391517895,-0.2554279957725743,0.08308027817635327,Ausbruch
nach ausbruch,32.50176519137302,-0.02082987544943853,-0.18126030698845683,0.07008253575200381,nach ausbruch
gestern,3.3991226507826466,0.01693662123972663,0.09604869538937941,-0.04866157928980019,gestern
ausbruch gestern,3.3991226507826466,0.01693662123972663,0.09604869538937941,-0.04866157928980019,ausbruch gestern
Abend,7.122206879473442,0.02933781401518164,0.06684314552036057,-0.04696643870079808,Abend
gestern abend,3.473633269483421,0.02740470366157002,0.10102562948931275,-0.058993697787820716,gestern abend
brach,16.279106890262316,0.010841392234869525,-0.10869293458120761,0.027252335829586416,brach
abend brech,3.553878563123409,0.032475865629975294,0.10140414536506218,-0.06324213962495516,abend brech
heute,12.699992686320932,0.03287228637107746,-0.019920052449617854,-0.017963998347783734,heute
brech heute,3.732900635658849,0.03352646400449796,0.09418254567359402,-0.061159553552575886,brech heute
Früh,5.249665756801031,0.01986494694897213,0.031305522790083584,-0.02613840239361123,Früh
heute früh,3.8866147013579226,0.03434428969108483,0.088371166843692,-0.05948038426644791,heute früh
früh erneut,4.046248752423569,0.035122141392943194,0.08267689252439332,-0.057832430745715396,früh erneut
schleuderte,10.359825455502532,0.002878039011753545,-0.06617054186132557,0.01984722559949934,schleuderte
erneut schleuder+te,5.881381229006548,0.03807234978151985,0.031700700306161574,-0.04056808458574469,erneut schleuder+te
Vulkangestein,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,Vulkangestein
schleuder+te vulkan+gestein,7.7394814095617726,0.04383332061091641,0.0027392704448097427,-0.034568365493285645,schleuder+te vulkan+gestein
vulkan+gestein zehn,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,vulkan+gestein zehn
Kilom…,4.398756503721527,0.03662423840381848,0.07117284076078191,-0.054496036790991846,Kilom…
zehn kilom…,4.398756503721527,0.03662423840381848,0.07117284076078191,-0.054496036790991846,zehn kilom…
+850,4.046248752423569,0.035122141392943194,0.08267689252439332,-0.057832430745715396,+850
kilom… +850,4.046248752423569,0.035122141392943194,0.08267689252439332,-0.057832430745715396,kilom… +850
+850 chars,3.8866147013579226,0.03434428969108483,0.088371166843692,-0.05948038426644791,+850 chars
Über,14.821908671275875,0.04844658346686116,-0.060574254660393595,-0.016370990745858616,Über
aus+ge+brech+en über,5.218450073146231,0.03928443753262604,0.04885897510799885,-0.048004167322148676,aus+ge+brech+en über
über vulkan,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,über vulkan
ragt,6.232378985720283,0.04156592237312726,0.027232268824592874,-0.04169994142885577,ragt
laki-laki rag+t,6.232378985720283,0.04156592237312726,0.027232268824592874,-0.04169994142885577,laki-laki rag+t
rag+t asche+säule,5.671239198037567,0.04040792488822763,0.038538347348808205,-0.04499612797860056,rag+t asche+säule
Höhe,13.554757648782415,-0.0038093761900711586,0.021292277603648095,-0.004659796939654923,Höhe
kilo+meter höhe,12.243721568005352,-0.010980842983656425,0.03879164129480442,-0.005661850140062397,kilo+meter höhe
örtliche,5.473735938168519,-0.058426576759648595,0.4155483958135849,-0.14682654199355974,örtliche
der örtlich+e,5.473735938168519,-0.058426576759648595,0.4155483958135849,-0.14682654199355974,der örtlich+e
örtlich+e flug+hafen,6.3678246207585545,-0.15977303296856663,0.666068224926098,-0.24706163782334153,örtlich+e flug+hafen
gesperrt,16.939645135626893,-0.03779197833867597,0.04102736650627939,0.01275368439887723,gesperrt
werd+e ge+sperr+t,6.061888041247917,0.008413818415761151,0.177267398381077,-0.0762151486505303,werd+e ge+sperr+t
Weil,9.573426784898283,0.04563951448706493,-0.019534845861682318,-0.02811339264040627,Weil
indonesische,8.769620625040382,0.018298454583829896,-0.03420441477149629,-0.0019708051690494784,indonesische
weil indonesisch+e,7.575082701825483,0.04362983835939058,0.005082115304078869,-0.035249427755909786,weil indonesisch+e
indonesisch+e vulkan,13.017969582739545,0.047714725252605436,-0.049004546214527135,-0.01965606075382578,indonesisch+e vulkan
seit,78.26746353582986,0.04578325919771536,-0.1797925804899407,0.022198322908328464,seit
vulkan seit,24.295797909512725,0.045736613131638654,-0.10495506313237979,3.4867890819669477e-06,vulkan seit
immer,32.04112291818141,-0.001190402303760269,-0.18223405247319524,0.0569094356568725,immer
2023 immer,4.515887857397308,0.037067605865706094,0.06763751298262452,-0.05346905425900711,2023 immer
ausbricht,5.7609650567846,0.04060874565985758,0.03662876295958229,-0.044439408824975615,ausbricht
immer aus+brech+t,3.9463730688733483,0.034643498370621605,0.08620073484284278,-0.058852544739016854,immer aus+brech+t
gilt,26.218584128746507,0.044065669150635554,-0.19420607361540282,0.027527863459488378,gilt
aus+brech+t gelt,3.702365760481963,0.049363095154779456,0.08729563008175087,-0.07137029966418444,aus+brech+t gelt
schon,16.679359278774196,0.034898083946413236,-0.09180051844087073,0.004184438997860163,schon
gelt schon,3.6404758602517324,0.06497632110519308,0.08152412119662994,-0.08218042224112214,gelt schon
länger,7.744289966497935,0.021413636366861277,0.10581910927851672,-0.05615008225254001,länger
schon lang+er,3.5900906386422493,0.08704561080239626,0.07170471145844134,-0.09736563499480473,schon lang+er
höchste,30.219311062955455,0.12595001327922095,-0.2468414973767723,-0.02347331807012031,höchste
lang+er hoch+st+e,3.651762856108287,0.1438010112273433,0.03714687978003415,-0.1359331709639176,lang+er hoch+st+e
Warnstufe,80.09130396815033,0.3273870276824403,-0.43156539793274307,-0.17929661575148018,Warnstufe
hoch+st+e warn+stufe,30.284943178021813,0.3159406482851269,-0.4184358352033651,-0.1689819403328211,hoch+st+e warn+stufe
Stand,22.11830717475147,0.0642048969711508,-0.13195843322342804,-0.006091708051878953,Stand
15.10.2025,3.9835712005125137,0.06347726216930837,0.07016262389061578,-0.0763111137694333,15.10.2025
stand 15.10.2025,3.9835712005125137,0.06347726216930837,0.07016262389061578,-0.0763111137694333,stand 15.10.2025
12:32,4.3455721733693835,0.036414434031360035,0.07282262831621551,-0.05497503550363199,12:32
15.10.2025 12:32,4.3455721733693835,0.036414434031360035,0.07282262831621551,-0.05497503550363199,15.10.2025 12:32
Uhr,31.145548182289524,0.03329126701847622,-0.13299850591704068,0.018004757395649478,Uhr
12:32 uhr,4.725555774780553,0.03780262381469431,0.06162318264776364,-0.05172040875369097,12:32 uhr
uhr über,5.218450073146231,0.03928443753262604,0.04885897510799885,-0.048004167322148676,uhr über
+1625,4.295501416576566,0.03621179460049184,0.07440235386867228,-0.05543353540079196,+1625
2023 +1625,4.295501416576566,0.03621179460049184,0.07440235386867228,-0.05543353540079196,2023 +1625
+1625 chars,4.046248752423569,0.035122141392943194,0.08267689252439332,-0.057832430745715396,+1625 chars
vulkan aus+ge+brech+en,12.773357466819487,-0.012181855031323753,-0.10118985928148447,0.041379240590730546,vulkan aus+ge+brech+en
Höchste,11.768260847586069,0.11041394977692794,-0.12485509122318698,-0.046470872896471664,Höchste
aus+ge+brech+en hoch+st+e,6.304444842631445,0.10556614271431329,-0.05507230619302248,-0.0656215327411872,aus+ge+brech+en hoch+st+e
warn+stufe gelt,3.887876231657091,0.10540065774095597,0.04329874104979621,-0.10231393592562017,warn+stufe gelt
gelt der,3.74064586688548,0.08885635161226257,0.05867885509759019,-0.0936725379818477,gelt der
flore+s brech,3.219892612203599,0.05112165360900414,0.1027749067473249,-0.07919482154287967,flore+s brech
binnen,3.1723149307144087,0.052244946959262864,0.10463598244152375,-0.08091377164751806,binnen
brech binnen,3.1723149307144087,0.052244946959262864,0.10463598244152375,-0.08091377164751806,brech binnen
kurzer,5.368547771084611,0.04489349367202633,0.0818291999608246,-0.06546661529784756,kurzer
binnen kurz+er,3.1300579048270585,0.05751167587379775,0.10417762327098125,-0.08517854684580177,binnen kurz+er
kurz+er zeit,4.670201186983669,0.05872269848193502,0.05075241844792345,-0.06465263048892408,kurz+er zeit
gleich,5.559084441070732,0.05978299879445182,0.029557977200233048,-0.057413918089784445,gleich
zeit gleich,3.07324431339575,0.06872671208249558,0.10145911693072236,-0.09366658517277711,zeit gleich
gleich zweimal,3.0483246987519776,0.0767381598692009,0.09865155815603245,-0.09947785034730491,gleich zweimal
Anwohner,5.450565748723054,0.0589934860422686,0.018965908947797126,-0.052790935323571965,Anwohner
Touristen,46.870046301891584,0.012325275493218078,-0.16611089610706242,0.04291731287590273,Touristen
anwohner tourist+en,3.1740975469152453,0.09890993956478725,0.08284075615808402,-0.112652274323048,anwohner tourist+en
sollen,5.613406686055066,0.03640689885089512,0.07408844214219433,-0.05546742266641326,sollen
tourist+en soll+en,3.299596623749964,0.12386174967039815,0.06323361002228803,-0.12760008067749892,tourist+en soll+en
Evakuierungen,3.8396562185308363,0.2668564218175129,-0.05133782104081842,-0.23334012609187757,Evakuierungen
soll+en evakuierung+en,3.8396562185308363,0.2668564218175129,-0.05133782104081842,-0.23334012609187757,soll+en evakuierung+en
vorbereiten,3.5821347898634177,0.10929117633728383,0.05975815214899629,-0.11254967662479605,vorbereiten
evakuierung+en vor+bereit+en,3.5821347898634177,0.10929117633728383,0.05975815214899629,-0.11254967662479605,evakuierung+en vor+bereit+en
späten,3.302659612013537,0.011694517674231972,0.09672083844105962,-0.04482291023086423,späten
ausbruch spät+en,3.302659612013537,0.011694517674231972,0.09672083844105962,-0.04482291023086423,ausbruch spät+en
Dienstagabend,3.227895692163261,0.01390382705126773,0.10257812531224614,-0.0488995852117082,Dienstagabend
spät+en dienstag+abend,3.227895692163261,0.01390382705126773,0.10257812531224614,-0.0488995852117082,spät+en dienstag+abend
dienstag+abend brech,3.1064626458366953,0.0167078448933889,0.11174446166475256,-0.05483093276296503,dienstag+abend brech
frühen,5.010478145406823,-0.008357326236758453,0.013675173958000091,0.0013659996566931854,frühen
brech früh+en,3.0232540058707125,0.01814220846637275,0.11785916343538869,-0.05848270259971057,brech früh+en
Mittwochmorgen,2.9811991250487844,0.0187331122451077,0.12091810823286175,-0.060219935573965,Mittwochmorgen
früh+en mittwoch+morgen,2.9811991250487844,0.0187331122451077,0.12091810823286175,-0.060219935573965,früh+en mittwoch+morgen
mittwoch+morgen erneut,2.9032949056463684,0.019609792171764697,0.1265549455832524,-0.06327011245096045,mittwoch+morgen erneut
Vul…,5.31444239884844,0.025613290581222685,0.0961637689279848,-0.05559043129686264,Vul…
schleuder+te vul…,2.793141242143584,0.02040713318688647,0.13452007320991538,-0.06726458459186462,schleuder+te vul…
+1292,2.772535841114943,0.020502832519225436,0.13601614161780584,-0.06797615165924421,+1292
vul… +1292,2.772535841114943,0.020502832519225436,0.13601614161780584,-0.06797615165924421,vul… +1292
+1292 char+s,2.7530542099229973,0.02057854158450908,0.13743374838232583,-0.06863968697645269,+1292 char+s
Podcast,2.6400769475315355,0.024589942737651155,0.14882663062324028,-0.07678723025197286,Podcast
Buchmesse,3.612844297027316,0.03283454139898528,0.09896815710647111,-0.06254016424343213,Buchmesse
podcast buch+messe,2.6781713121455644,0.025040086764485662,0.14637953805559448,-0.07609430068038105,podcast buch+messe
buch+messe sie,2.7071837054360426,0.025373372968722146,0.14455066902712596,-0.07557598541129684,buch+messe sie
sie schon,2.7480936410235444,0.025829923913478135,0.14202121408622762,-0.07485849384938008,sie schon
